sms_id,SMS_texte,SMS_profondeur_arbre_max,SMS_profondeur_arbre_moy,SMS_distance_dependance_max,SMS_distance_dependance_moy,SMS_distance_dependance_var,SMS_nb_dependances_moy_phrase,SMS_nb_dependances_var_phrase,SMS_nb_phrases,SMS_nb_tokens,Transcodage_1_texte,Transcodage_1_profondeur_arbre_max,Transcodage_1_profondeur_arbre_moy,Transcodage_1_distance_dependance_max,Transcodage_1_distance_dependance_moy,Transcodage_1_distance_dependance_var,Transcodage_1_nb_dependances_moy_phrase,Transcodage_1_nb_dependances_var_phrase,Transcodage_1_nb_phrases,Transcodage_1_nb_tokens,Transcodage_2_texte,Transcodage_2_profondeur_arbre_max,Transcodage_2_profondeur_arbre_moy,Transcodage_2_distance_dependance_max,Transcodage_2_distance_dependance_moy,Transcodage_2_distance_dependance_var,Transcodage_2_nb_dependances_moy_phrase,Transcodage_2_nb_dependances_var_phrase,Transcodage_2_nb_phrases,Transcodage_2_nb_tokens,divergence_score
799,TRENTE MINUTES ASSISE AVEC VOUS JE PENSE,4.0,4.0,5.0,2.3333333333333335,2.555555555555556,6.0,0.0,1.0,7.0,Trente minutes assise avec vous je pense,4.0,4.0,5.0,1.8333333333333333,2.1388888888888893,6.0,0.0,1.0,7.0,TRENTE MINUTES ASSISE AVEC VOUS JE PENSE,4.0,4.0,5.0,2.3333333333333335,2.555555555555556,6.0,0.0,1.0,7.0,0.5000000000000002
800,Yes:) j'en ai marre J'ai envie d'arriver,6.0,6.0,6.0,2.0,1.8571428571428572,14.0,0.0,1.0,15.0,Yes :) j'en ai marre J'ai envie d'arriver,6.0,6.0,6.0,2.0,1.8571428571428572,14.0,0.0,1.0,15.0,Yes :)  j'en ai marre J'ai envie d'arriver,6.0,6.0,6.0,2.0,1.8571428571428572,14.0,0.0,1.0,15.0,0.0
801,Je m'écoute roméo et juliette à fond,4.0,4.0,4.0,1.875,1.109375,8.0,0.0,1.0,9.0,Je m'écoute Roméo et Juliette à fond,4.0,4.0,5.0,2.0,1.75,8.0,0.0,1.0,9.0,Je m'écoute Roméo et Juliette à fond,4.0,4.0,5.0,2.0,1.75,8.0,0.0,1.0,9.0,1.125
802,Hum...! Okay:),4.0,3.0,2.0,1.3333333333333333,0.2222222222222222,3.0,1.0,2.0,8.0,Hum... ! OK :),3.0,2.0,3.0,1.6,0.64,1.6666666666666667,1.5555555555555554,3.0,8.0,Hum... ! Okay :),3.0,2.0,3.0,1.6,0.64,1.6666666666666667,1.5555555555555554,3.0,8.0,3.2666666666666666
803,Je t'embrasse:),2.0,2.0,3.0,1.8,0.56,5.0,0.0,1.0,6.0,Je t'embrasse :),2.0,2.0,3.0,1.8,0.56,5.0,0.0,1.0,6.0,Je t'embrasse :),2.0,2.0,3.0,1.8,0.56,5.0,0.0,1.0,6.0,0.0
804,:-),2.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,3.0,:-),2.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,3.0,:-),2.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,3.0,0.0
805,Je comprend rien à tes msg,3.0,3.0,4.0,1.8,1.36,5.0,0.0,1.0,6.0,Je comprends rien à tes messages,3.0,3.0,4.0,1.8,1.36,5.0,0.0,1.0,6.0,Je comprends rien à tes messages,3.0,3.0,4.0,1.8,1.36,5.0,0.0,1.0,6.0,0.0
806,Mok aussi vais a mtpl visiter un appart ... Tas trouve un appart oui on voit ça pas de souci,4.0,4.0,8.0,2.2,2.9599999999999995,10.0,0.0,2.0,22.0,Moi aussi vais à Montpellier visiter un appartement... Tu as trouvé un appartement oui on voit ça pas de souci,5.0,4.5,5.0,1.8571428571428572,1.1700680272108843,10.5,0.25,2.0,23.0,Moi aussi vais à Montpellier visiter un appartement... Tu as trouvé un appartement oui on voit ça pas de souci,5.0,4.5,5.0,1.8571428571428572,1.1700680272108843,10.5,0.25,2.0,23.0,4.342857142857143
807,J'ai pu y assister après je sais pas si je suis inscrite,5.0,5.0,5.0,2.076923076923077,1.301775147928994,13.0,0.0,1.0,14.0,J'ai pu y assister après je sais pas si je suis inscrite,5.0,5.0,5.0,2.076923076923077,1.301775147928994,13.0,0.0,1.0,14.0,J'ai pu y assister après je sais pas si je suis inscrite,5.0,5.0,5.0,2.076923076923077,1.301775147928994,13.0,0.0,1.0,14.0,0.0
808,Quoi?,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,Quoi ?,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,Quoi ?,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0
809,C'est bientot:),3.0,3.0,2.0,1.4,0.24,5.0,0.0,1.0,6.0,C'est bientôt :),3.0,3.0,2.0,1.4,0.24,5.0,0.0,1.0,6.0,C'est bientôt :),3.0,3.0,2.0,1.4,0.24,5.0,0.0,1.0,6.0,0.0
810,Bon week end ! Ha  ce soir je bois du PASTIS :),3.0,2.5,4.0,1.6363636363636365,0.7768595041322311,5.5,6.25,2.0,13.0,Bon week-end ! Ha  ce soir je bois du PASTIS :),3.0,3.0,4.0,1.75,0.8541666666666666,6.0,4.0,2.0,14.0,Bon week-end ! Ha  ce soir je bois du PASTIS :),3.0,3.0,4.0,1.75,0.8541666666666666,6.0,4.0,2.0,14.0,0.11363636363636354
811,5euros en moins !Marque sur ma fiche 12€90 le v16sept. Stp,4.0,2.5,9.0,3.230769230769231,6.485207100591716,6.5,42.25,2.0,15.0,5 euros en moins ! Marque sur ma fiche 12€90 le vendredi 16 septembre. S'il te plaît,4.0,3.3333333333333335,11.0,2.8947368421052633,7.041551246537396,6.333333333333333,10.888888888888891,3.0,22.0,5 euros en moins ! Marque sur ma fiche 12€90 le vendredi 16 septembre. S'il te plaît,4.0,3.3333333333333335,11.0,2.8947368421052633,7.041551246537396,6.333333333333333,10.888888888888891,3.0,22.0,3.3360323886639676
812,Deux bisous :),2.0,2.0,2.0,1.3333333333333333,0.2222222222222222,3.0,0.0,1.0,4.0,Deux bisous :),2.0,2.0,2.0,1.3333333333333333,0.2222222222222222,3.0,0.0,1.0,4.0,Deux bisous :),2.0,2.0,2.0,1.3333333333333333,0.2222222222222222,3.0,0.0,1.0,4.0,0.0
813,Jusqu a 15h,2.0,2.0,2.0,1.5,0.25,2.0,0.0,1.0,3.0,Jusqu’à 15h,2.0,2.0,3.0,2.0,0.6666666666666666,3.0,0.0,1.0,4.0,Jusqu’à 15h,2.0,2.0,3.0,2.0,0.6666666666666666,3.0,0.0,1.0,4.0,1.5
814,Tu m manques,2.0,2.0,2.0,1.5,0.25,2.0,0.0,1.0,3.0,Tu me manques,2.0,2.0,2.0,1.5,0.25,2.0,0.0,1.0,3.0,Tu me manques,2.0,2.0,2.0,1.5,0.25,2.0,0.0,1.0,3.0,0.0
815,Et j ai pas de mangé j vais prendre un sandwich,5.0,5.0,7.0,2.6,4.040000000000001,10.0,0.0,1.0,11.0,Et j'ai pas mangé je vais prendre un sandwich,4.0,4.0,7.0,2.4,3.2399999999999993,10.0,0.0,1.0,11.0,Et j'ai pas de manger je vais prendre un sandwich,5.0,5.0,5.0,1.9090909090909092,1.537190082644628,11.0,0.0,1.0,12.0,3.690909090909091
816,J irais demain si tu veux! J ai des devoirs a faire ! Av q t arrives comme ça après j suis tranquille,4.0,3.6666666666666665,6.0,2.238095238095238,2.2766439909297054,7.0,2.0,3.0,24.0,J'irai demain si tu veux ! J'ai des devoirs à faire ! Avant que tu arrives comme ça après je suis tranquille,4.0,3.6666666666666665,6.0,2.217391304347826,2.083175803402647,7.666666666666667,0.888888888888889,3.0,26.0,,,,,,,,,,,
817,Ok cool ! Nn jsai pas je visite mais je cherche quartier nord !,5.0,3.5,9.0,2.4166666666666665,4.909722222222222,6.0,16.0,2.0,14.0,O.K. cool ! Non je sais pas je visite mais je cherche quartier nord !,5.0,3.3333333333333335,9.0,2.1333333333333333,3.9822222222222226,5.0,18.666666666666668,3.0,18.0,O.K. cool ! Non je sais pas je visite mais je cherche quartier nord !,5.0,3.3333333333333335,9.0,2.1333333333333333,3.9822222222222226,5.0,18.666666666666668,3.0,18.0,1.2833333333333332
818,Après oui je vais sur mtpl,3.0,3.0,3.0,1.8,0.56,5.0,0.0,1.0,6.0,Après oui je vais sur Montpellier,3.0,3.0,3.0,1.8,0.56,5.0,0.0,1.0,6.0,Après oui je vais sur Montpellier,3.0,3.0,3.0,1.8,0.56,5.0,0.0,1.0,6.0,0.0
819,Pierre tu dessends ce soir a perpignan ?,3.0,3.0,5.0,2.2857142857142856,2.2040816326530615,7.0,0.0,1.0,8.0,Pierre tu descends ce soir à Perpignan ?,3.0,3.0,5.0,2.2857142857142856,2.2040816326530615,7.0,0.0,1.0,8.0,Pierre tu descends ce soir à Perpignan ?,3.0,3.0,5.0,2.2857142857142856,2.2040816326530615,7.0,0.0,1.0,8.0,0.0
820,Oui pas de soucis !,4.0,4.0,3.0,1.75,0.6875,4.0,0.0,1.0,5.0,Oui pas de souci !,4.0,4.0,4.0,2.0,1.5,4.0,0.0,1.0,5.0,Oui pas de souci !,4.0,4.0,4.0,2.0,1.5,4.0,0.0,1.0,5.0,1.25
821,T rentrée àla maison?,3.0,3.0,3.0,1.75,0.6875,4.0,0.0,1.0,5.0,Tu es rentré à la maison?,3.0,3.0,4.0,2.1666666666666665,1.1388888888888888,6.0,0.0,1.0,7.0,Tu es rentrée à la maison ?,3.0,3.0,4.0,2.1666666666666665,1.1388888888888888,6.0,0.0,1.0,7.0,1.4166666666666665
822,En ts k moi j adore la danse ct bien ? Tu vas faire koi cet âprem ?,4.0,4.0,5.0,2.375,2.109375,8.0,4.0,2.0,18.0,En tous cas moi j'adore la danse c’était bien ? Tu vas faire quoi cet après-midi ?,4.0,3.5,7.0,2.761904761904762,4.086167800453514,10.5,6.25,2.0,23.0,En tout cas moi j'adore la danse c’était bien ? Tu vas faire quoi cet après-midi ?,4.0,3.5,7.0,2.761904761904762,4.086167800453514,10.5,6.25,2.0,23.0,2.386904761904762
823,Cc ça va ?,2.0,2.0,2.0,1.3333333333333333,0.2222222222222222,3.0,0.0,1.0,4.0,Coucou ça va ?,2.0,2.0,2.0,1.3333333333333333,0.2222222222222222,3.0,0.0,1.0,4.0,Coucou ça va ?,2.0,2.0,2.0,1.3333333333333333,0.2222222222222222,3.0,0.0,1.0,4.0,0.0
824,Oki,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,O.K.,3.0,3.0,3.0,2.0,0.6666666666666666,3.0,0.0,1.0,4.0,O.K.,3.0,3.0,3.0,2.0,0.6666666666666666,3.0,0.0,1.0,4.0,7.0
825,Ce soir vers 11h30,3.0,3.0,2.0,1.3333333333333333,0.2222222222222222,3.0,0.0,1.0,4.0,Ce soir vers 11h30,3.0,3.0,2.0,1.3333333333333333,0.2222222222222222,3.0,0.0,1.0,4.0,Ce soir vers 11h30,3.0,3.0,2.0,1.3333333333333333,0.2222222222222222,3.0,0.0,1.0,4.0,0.0
826,Normalement je boss pas demain! Dc on va sortir un peu ce soir.,4.0,3.0,6.0,2.0,2.1538461538461537,6.5,2.25,2.0,15.0,Normalement je bosse pas demain ! Donc on va sortir un peu ce soir.,4.0,3.0,6.0,2.0,2.1538461538461537,6.5,2.25,2.0,15.0,Normalement je bosse pas demain ! Donc on va sortir un peu ce soir.,4.0,3.0,6.0,2.0,2.1538461538461537,6.5,2.25,2.0,15.0,0.0
827,J dois rentrée sinn j me fais viré :(,4.0,4.0,5.0,2.2222222222222223,1.9506172839506175,9.0,0.0,1.0,10.0,Je dois rentrer sinon je me fais virer :(,4.0,4.0,5.0,2.2222222222222223,1.9506172839506175,9.0,0.0,1.0,10.0,Je dois rentrer sinon je me fais virer :(,4.0,4.0,5.0,2.2222222222222223,1.9506172839506175,9.0,0.0,1.0,10.0,0.0
828,J suis gavée ma patronne ma appelle pr bosser demain ! :( bisou bon week-end,4.0,4.0,8.0,2.0,3.0,8.0,4.0,2.0,18.0,Je suis gavé ma patronne m'a appelé pour bosser demain ! :( bisou bon week-end,4.0,4.0,10.0,2.388888888888889,5.015432098765432,9.0,9.0,2.0,20.0,Je suis gavé ma patronne m'a appelé pour bosser demain ! :( bisou bon week-end,4.0,4.0,10.0,2.388888888888889,5.015432098765432,9.0,9.0,2.0,20.0,2.388888888888889
829,La patronne m a appelle au dernier moment hier! J'suis rentrée a minuit hier soir pr travailler que ce matin! Alors que c' mn jr de conget :(,4.0,3.6666666666666665,10.0,2.5161290322580645,3.6690946930280957,10.333333333333334,3.555555555555556,3.0,34.0,La patronne m'a appelé au dernier moment hier ! Je suis rentré à minuit hier soir pour travailler que ce matin ! Alors que c'est mon jour de congé :(,4.0,3.3333333333333335,10.0,2.71875,3.7646484375,10.666666666666666,0.888888888888889,3.0,35.0,La patronne m'a appelé au dernier moment hier ! Je suis rentré à minuit hier soir pour travailler que ce matin ! Alors que c'est mon jour de congé :(,4.0,3.3333333333333335,10.0,2.71875,3.7646484375,10.666666666666666,0.888888888888889,3.0,35.0,0.2026209677419355
830,J vais travailler alors qu j devrais pas !,5.0,5.0,7.0,2.375,4.234375,8.0,0.0,1.0,9.0,Je vais travailler alors que je devrais pas !,4.0,4.0,7.0,2.5,4.75,8.0,0.0,1.0,9.0,Je vais travailler alors que je devrais pas !,4.0,4.0,7.0,2.5,4.75,8.0,0.0,1.0,9.0,1.125
831,Oui je vais aller a mtpl pr l appart pui a décathlon ! Je languie de trouver !,5.0,4.0,10.0,2.3125,5.08984375,8.0,16.0,2.0,18.0,Oui je vais aller à Montpellier pour l'appartement puis à Décathlon ! Je languis de trouver !,5.0,4.0,11.0,2.5294117647058822,6.013840830449829,8.5,20.25,2.0,19.0,Oui je vais aller à Montpellier pour l'appartement puis à DECATHLON ! Je languis de trouver !,5.0,4.0,11.0,2.5294117647058822,6.013840830449829,8.5,20.25,2.0,19.0,1.2169117647058822
832,J m en fiche un peu de rattraper c' tt ce que j avais prévu demain pr faire c putin d papiers qui bloque!Pierre veut pas me garder si j viens pas demain!Elle t a déjà dit qqch sur moi? Tu sens quelle veut pas me garder?,7.0,5.5,42.0,3.7115384615384617,41.32063609467456,26.0,361.0,2.0,54.0,Je m'en fiche un peu de rattraper c'est tout ce que j'avais prévu demain pour faire ces putain de papiers qui bloquent !Pierre veut pas me garder si je viens pas demain ! Elle t'a déjà dit quelque chose sur moi ? Tu sens qu'elle veut pas me garder ?,8.0,5.0,35.0,3.706896551724138,28.827883472057074,19.333333333333332,193.55555555555554,3.0,61.0,Je m'en fiche un peu de rattraper c'est tout ce que j'avais prévu demain pour faire ces putains de papiers qui bloquent !Pierre veut pas me garder si je viens pas demain ! Elle t'a déjà dit quelque chose sur moi ? Tu sens qu'elle veut pas me garder ?,7.0,4.666666666666667,35.0,3.7758620689655173,31.622175980975033,19.333333333333332,193.55555555555554,3.0,61.0,9.068965517241379
833,On peut pas du tt déplacer les rdv en plus ?,4.0,4.0,9.0,2.6,5.840000000000002,10.0,0.0,1.0,11.0,On peut pas du tout déplacer les rendez-vous en plus ?,4.0,4.0,11.0,2.9166666666666665,8.409722222222223,12.0,0.0,1.0,13.0,On peut pas du tout déplacer les rendez-vous en plus ?,4.0,4.0,11.0,2.9166666666666665,8.409722222222223,12.0,0.0,1.0,13.0,2.3166666666666664
834,Debout !!! Je vais bosser un peu et je pensais partir ver 15h30 ok ?,5.0,4.5,11.0,2.2666666666666666,7.1288888888888895,7.5,20.25,2.0,17.0,Debout !!! Je vais bosser un peu et je pensais partir vers 15h30 OK ?,5.0,4.5,11.0,2.2666666666666666,7.1288888888888895,7.5,20.25,2.0,17.0,Debout !!! Je vais bosser un peu et je pensais partir vers 15h30 O.K. ?,5.0,3.3333333333333335,13.0,2.3529411764705883,8.816608996539792,5.666666666666667,36.22222222222222,3.0,20.0,3.0862745098039217
835,J ai pas de transport pr l instant! J ai pas nn plus envi d venir ! Mais j fais mn sac au cas ou!,4.0,3.3333333333333335,7.0,2.4166666666666665,4.159722222222222,8.0,0.0,3.0,27.0,J'ai pas de transport pour l'instant ! J'ai pas non plus envie de venir ! Mais je fais mon sac au cas où !,4.0,3.3333333333333335,8.0,2.5185185185185186,4.323731138545953,9.0,0.6666666666666666,3.0,30.0,J'ai pas de transport pour l'instant ! J'ai pas non plus envie de venir ! Mais je fais mon sac au cas où !,4.0,3.3333333333333335,8.0,2.5185185185185186,4.323731138545953,9.0,0.6666666666666666,3.0,30.0,1.101851851851852
836,Attends q je la fasse av d dire merci,4.0,4.0,4.0,2.125,1.109375,8.0,0.0,1.0,9.0,Attends que je la fasse avant de dire merci,4.0,4.0,4.0,2.125,1.109375,8.0,0.0,1.0,9.0,Attends que je la fasse avant de dire merci,4.0,4.0,4.0,2.125,1.109375,8.0,0.0,1.0,9.0,0.0
837,Plus la vaisselle aussi...,3.0,3.0,3.0,1.6666666666666667,0.5555555555555556,6.0,0.0,1.0,7.0,Plus la vaisselle aussi...,3.0,3.0,3.0,1.6666666666666667,0.5555555555555556,6.0,0.0,1.0,7.0,Plus la vaisselle aussi...,3.0,3.0,3.0,1.6666666666666667,0.5555555555555556,6.0,0.0,1.0,7.0,0.0
838,C pizza ce soir d tte façon,3.0,3.0,5.0,2.0,2.0,6.0,0.0,1.0,7.0,C'est pizza ce soir de toute façon,3.0,3.0,5.0,2.125,1.609375,8.0,0.0,1.0,9.0,C'est pizza ce soir de toute façon,3.0,3.0,5.0,2.125,1.609375,8.0,0.0,1.0,9.0,0.125
839,Tu fais quoi?,2.0,2.0,2.0,1.3333333333333333,0.2222222222222222,3.0,0.0,1.0,4.0,Tu fais quoi ?,2.0,2.0,2.0,1.3333333333333333,0.2222222222222222,3.0,0.0,1.0,4.0,Tu fais quoi ?,2.0,2.0,2.0,1.3333333333333333,0.2222222222222222,3.0,0.0,1.0,4.0,0.0
840,Les courses ou pas ce soir?,3.0,3.0,5.0,2.6666666666666665,2.222222222222222,6.0,0.0,1.0,7.0,Les courses ou pas ce soir ?,3.0,3.0,5.0,2.6666666666666665,2.222222222222222,6.0,0.0,1.0,7.0,Les courses ou pas ce soir ?,3.0,3.0,5.0,2.6666666666666665,2.222222222222222,6.0,0.0,1.0,7.0,0.0
841,J ai pris le bus du bas ! J suis arrivée en retard faut q je prenne le 8h05!!!Et j ai oublié mn portable àla maison,5.0,4.0,12.0,2.2857142857142856,4.63265306122449,14.0,49.0,2.0,30.0,J'ai pris le bus du bas ! Je suis arrivé en retard faut que je prenne le 8h05 !!! Et j'ai oublié mon portable à la maison,5.0,3.6666666666666665,5.0,2.1666666666666665,1.6722222222222227,10.0,4.666666666666667,3.0,33.0,J'ai pris le bus du bas ! Je suis arrivée en retard faut que je prenne le 8h05 !!! Et j'ai oublié mon portable à la maison,5.0,3.6666666666666665,5.0,2.1666666666666665,1.6722222222222227,10.0,4.666666666666667,3.0,33.0,8.119047619047619
842,Je t aime doucement sur la route,3.0,3.0,4.0,1.8333333333333333,1.138888888888889,6.0,0.0,1.0,7.0,Je t'aime doucement sur la route,3.0,3.0,4.0,2.0,1.1428571428571428,7.0,0.0,1.0,8.0,Je t'aime doucement sur la route,3.0,3.0,4.0,2.0,1.1428571428571428,7.0,0.0,1.0,8.0,0.16666666666666674
843,Mn coeur j ai oublié mes tampons :( si t arrives a faire un allé retour pr moi ... Sinn c pas grave,6.0,4.0,10.0,2.4166666666666665,4.076388888888889,12.0,81.0,2.0,26.0,Mon cœur j'ai oublié mes tampons :( si tu arrives à faire un aller-retour pour moi... Sinon c'est pas grave,6.0,4.0,6.0,2.3214285714285716,1.9323979591836733,14.0,81.0,2.0,30.0,Mon cœur j'ai oublié mes tampons :( si tu arrives à faire un aller-retour pour moi... Sinon c'est pas grave,6.0,4.0,6.0,2.3214285714285716,1.9323979591836733,14.0,81.0,2.0,30.0,4.095238095238095
844,La prochaine fois essuie t assiette stp ptit-coeur quil reste pas de sauce,7.0,7.0,3.0,1.5714285714285714,0.5306122448979592,14.0,0.0,1.0,15.0,La prochaine fois essuie ton assiette s'il te plaît petit cœur qu'il reste pas de sauce,6.0,6.0,7.0,2.263157894736842,2.720221606648199,19.0,0.0,1.0,20.0,La prochaine fois essuie ton assiette s'il te plaît petit cœur qu'il reste pas de sauce,6.0,6.0,7.0,2.263157894736842,2.720221606648199,19.0,0.0,1.0,20.0,5.69172932330827
845,Si tu peux sinn j vais me débrouiller,3.0,3.0,3.0,1.5714285714285714,0.5306122448979591,7.0,0.0,1.0,8.0,Si tu peux sinon je vais me débrouiller,3.0,3.0,3.0,1.7142857142857142,0.489795918367347,7.0,0.0,1.0,8.0,Si tu peux sinon je vais me débrouiller,3.0,3.0,3.0,1.7142857142857142,0.489795918367347,7.0,0.0,1.0,8.0,0.1428571428571428
846,Mn coeur ne tkt pas mange tranquille ac Pierre! Je t aime fort bisou d amour,5.0,4.5,6.0,1.8666666666666667,1.5822222222222218,7.5,2.25,2.0,17.0,Mon cœur ne t'inquiète pas mange tranquille avec Pierre! Je t'aime fort bisou d'amour,4.0,4.0,6.0,2.210526315789474,1.8504155124653743,9.5,2.25,2.0,21.0,Mon cœur ne t'inquiète pas mange tranquille avec Pierre! Je t'aime fort bisou d'amour,4.0,4.0,6.0,2.210526315789474,1.8504155124653743,9.5,2.25,2.0,21.0,1.3438596491228072
847,A ouais? De quoi?,2.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,6.0,A ouais ? De quoi ?,2.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,6.0,A ouais ? De quoi ?,2.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,6.0,0.0
848,"C' génial! Alors on sort, t as les places?",4.0,3.0,6.0,2.0,2.0,5.5,6.25,2.0,13.0,"C'est génial ! Alors on sort, tu as les places ?",4.0,3.0,6.0,2.0833333333333335,1.9097222222222223,6.0,4.0,2.0,14.0,"C'est génial ! Alors on sort, tu as les places ?",4.0,3.0,6.0,2.0833333333333335,1.9097222222222223,6.0,4.0,2.0,14.0,0.08333333333333348
849,En 5min c fait! Lol aujourd'hui y avait rien a manger,4.0,3.5,5.0,1.8333333333333333,1.6388888888888886,6.0,4.0,2.0,14.0,En 5 minutes c'est fait! Lol aujourd'hui y avait rien à manger,4.0,3.5,5.0,2.066666666666667,1.6622222222222223,7.5,0.25,2.0,17.0,En 5 minutes c'est fait ! lol aujourd'hui y avait rien à manger,4.0,3.5,5.0,2.066666666666667,1.6622222222222223,7.5,0.25,2.0,17.0,0.23333333333333361
850,Tjrs pas d bus génial,2.0,2.0,3.0,1.75,0.6875,4.0,0.0,1.0,5.0,Toujours pas de bus génial,3.0,3.0,2.0,1.25,0.1875,4.0,0.0,1.0,5.0,Toujours pas de bus génial,3.0,3.0,2.0,1.25,0.1875,4.0,0.0,1.0,5.0,2.5
851,Elle vient de m appeller :( elle m a mis des épilations comme ça !,6.0,6.0,14.0,3.2,10.560000000000002,15.0,0.0,1.0,16.0,Elle vient de m’appeler :( elle m'a mis des épilations comme ça !,6.0,6.0,16.0,3.2941176470588234,12.795847750865054,17.0,0.0,1.0,18.0,Elle vient de m’appeler :( elle m'a mis des épilations comme ça !,6.0,6.0,16.0,3.2941176470588234,12.795847750865054,17.0,0.0,1.0,18.0,2.094117647058823
852,On pourra plus rien faire ensemble ça m saoul,3.0,3.0,7.0,2.125,3.859375,8.0,0.0,1.0,9.0,On pourra plus rien faire ensemble ça me saoule,3.0,3.0,7.0,2.125,3.859375,8.0,0.0,1.0,9.0,On pourra plus rien faire ensemble ça me saoule,3.0,3.0,7.0,2.125,3.859375,8.0,0.0,1.0,9.0,0.0
853,J viens d croiser Julie d l internat,5.0,5.0,3.0,1.5714285714285714,0.5306122448979592,7.0,0.0,1.0,8.0,Je viens de croiser Julie de l'internat,4.0,4.0,5.0,2.0,1.75,8.0,0.0,1.0,9.0,Je viens de croiser Julie de l'internat,4.0,4.0,5.0,2.0,1.75,8.0,0.0,1.0,9.0,3.428571428571429
854,J suis bientôt arrivée,2.0,2.0,3.0,2.0,0.6666666666666666,3.0,0.0,1.0,4.0,Je suis bientôt arrivé,2.0,2.0,3.0,2.0,0.6666666666666666,3.0,0.0,1.0,4.0,Je suis bientôt arrivée,2.0,2.0,3.0,2.0,0.6666666666666666,3.0,0.0,1.0,4.0,0.0
855,"Très bn voyage! Je t aime si fort mn amour, bnn nuit",5.0,3.5,5.0,1.75,1.1875,6.0,9.0,2.0,14.0,"Très bon voyage! Je t'aime si fort mon amour, bonne nuit",4.0,3.0,5.0,2.0,1.5384615384615385,6.5,12.25,2.0,15.0,"Très bon voyage ! Je t'aime si fort mon amour, bonne nuit",4.0,3.0,5.0,2.0,1.5384615384615385,6.5,12.25,2.0,15.0,1.25
856,Mais t as cours,2.0,2.0,2.0,1.3333333333333333,0.2222222222222222,3.0,0.0,1.0,4.0,Mais tu as cours,2.0,2.0,2.0,1.3333333333333333,0.2222222222222222,3.0,0.0,1.0,4.0,Mais tu as cours,2.0,2.0,2.0,1.3333333333333333,0.2222222222222222,3.0,0.0,1.0,4.0,0.0
857,Mn coeur :'( j te parle après qd tu rentres,4.0,4.0,7.0,3.1818181818181817,3.966942148760331,11.0,0.0,1.0,12.0,Mon cœur :'( je te parle après quand tu rentres,4.0,4.0,6.0,2.6363636363636362,2.7768595041322315,11.0,0.0,1.0,12.0,Mon cœur :'( je te parle après quand tu rentres,4.0,4.0,6.0,2.6363636363636362,2.7768595041322315,11.0,0.0,1.0,12.0,1.5454545454545454
858,Ouiii j vais pas me pendre pr une conne tkt pas !! J suis juste gavée mais j sors moi ac mn amoureux ce soir !,5.0,4.5,10.0,3.08,7.9936,12.5,0.25,2.0,27.0,Oui je vais pas me pendre pour une conne T'inquiète pas !! Je suis juste gavé mais je sors moi avec mon amoureux ce soir !,6.0,5.0,12.0,3.0,9.407407407407407,13.5,0.25,2.0,29.0,Oui je vais pas me pendre pour une conne t'inquiète pas !! Je suis juste gavée mais je sors moi avec mon amoureux ce soir !,5.0,4.5,12.0,2.6666666666666665,6.962962962962963,13.5,0.25,2.0,29.0,3.4133333333333336
859,Nn mais là franchement j ai envi d pleurer ! Elle est folle en plus elle fait passer le mot par Thomas,4.0,4.0,5.0,2.25,1.8875,10.0,1.0,2.0,22.0,Non mais là franchement j'ai envie de pleurer ! Elle est folle en plus elle fait passer le mot par Thomas,4.0,4.0,6.0,2.4285714285714284,2.435374149659864,10.5,0.25,2.0,23.0,Non mais là franchement j'ai envie de pleurer ! Elle est folle en plus elle fait passer le mot par Thomas,4.0,4.0,6.0,2.4285714285714284,2.435374149659864,10.5,0.25,2.0,23.0,1.1785714285714284
860,On dirait pas.,2.0,2.0,2.0,1.3333333333333333,0.2222222222222222,3.0,0.0,1.0,4.0,On dirait pas.,2.0,2.0,2.0,1.3333333333333333,0.2222222222222222,3.0,0.0,1.0,4.0,On dirait pas.,2.0,2.0,2.0,1.3333333333333333,0.2222222222222222,3.0,0.0,1.0,4.0,0.0
861,Qu'est-ce qui a ? Tu m'inquiète,3.0,2.5,7.0,3.2,3.56,5.0,4.0,2.0,12.0,Qu'est-ce qu'il y a ? Tu m'inquiètes,3.0,2.5,10.0,3.5384615384615383,7.786982248520711,6.5,12.25,2.0,15.0,Qu'est-ce qu'il y a ? Tu m'inquiètes,3.0,2.5,10.0,3.5384615384615383,7.786982248520711,6.5,12.25,2.0,15.0,3.338461538461538
862,"Ok
Je fais comment c'est important",3.0,3.0,5.0,2.142857142857143,1.836734693877551,7.0,0.0,1.0,8.0,"OK
Je fais comment c'est important",3.0,3.0,5.0,2.142857142857143,1.836734693877551,7.0,0.0,1.0,8.0,O.K. Je fais comment c'est important,3.0,3.0,5.0,2.111111111111111,1.654320987654321,4.5,2.25,2.0,11.0,1.0317460317460316
